Galaxy,P_DE (SL24) [kB.K/cm3],e_P_DE (SL24) [kB.K/cm3],W_CO21 [K.km/s],e_W_CO21 [K.km/s],W_CO10 [K.km/s],e_W_CO10 [K.km/s],W_HCN [K.km/s],e_W_HCN [K.km/s],W_HCOP [K.km/s],e_W_HCOP [K.km/s],SD_mol_MW [Msun/pc2],e_SD_mol_MW [Msun/pc2],SD_mol_SL24 [Msun/pc2],e_SD_mol_SL24 [Msun/pc2],SD_dense [Msun/pc2],e_SD_dense [Msun/pc2],SD_SFR [Msun/yr/kpc2],e_SD_SFR [Msun/yr/kpc2],SD_SFR [Msun/yr/kpc2] (no inclination correction),e_SD_SFR [Msun/yr/kpc2] (no inclination correction),Survey
ngc2903,149180.53085746695,63863.680472850574,19.81869447090792,0.05814590634626608,29.646375767785777,0.08099313882204887,0.7809563589911374,0.006259314649502442,0.6011297561192144,0.011558789885440238,50.803431988494076,0.13879367420525476,29.865902529495386,0.08159288030902083,4.614771590522476,0.036987095486334116,0.03267460652532389,8.215507702229066e-05,0.08294270228636373,0.0002085461714586199,ALMOND
ngc2903,214076.66817467942,119544.3921051708,27.81663435323795,0.04023640697644432,41.72803376610656,0.05579199182228167,1.140694919676417,0.012891040673494707,0.9313017364980971,0.013420741026855877,71.50713267803634,0.09560779652283284,39.19719006529184,0.05240815610524825,6.740513023770367,0.07617481769296691,0.03466522377895437,0.00010687449396078031,0.08799577535416053,0.0002712950599030025,ALMOND
ngc2997,12285.074782545762,2495.478654538819,0.34512012659197167,0.017290691271562946,0.6909217921745937,0.03714371799134857,-0.014389952581152509,0.005885906905701701,0.006100730467153426,0.006861795394322791,2.5206326075428747,0.13550834232582903,2.7080782076138634,0.1455853533372237,-0.18102644555914343,0.07404505331218109,0.002543861115508426,8.072375871199795e-05,0.003033206616204953,9.625204674793237e-05,ALMOND
ngc2997,17902.65217032296,3170.9785575082337,0.6813787503965474,0.015481662315392428,1.3100666581445601,0.03239511270599816,0.01641146430390017,0.008366348046383342,-0.016148083213651958,0.008382566386264244,4.7794074148112085,0.1181843999373104,5.072398165054637,0.1254294269876084,0.20645718132852012,0.1052491480153411,0.0032565924889715434,7.035898380228856e-05,0.003883041343574923,8.389346960708787e-05,ALMOND
ngc2997,25684.43959815553,4548.938333561608,1.1600932566225381,0.02039678000501817,2.103439988228561,0.04083550236100712,0.006770883049958057,0.009327344343380258,0.019426331206337043,0.00616966739290038,7.673805461615419,0.14897677271487508,7.618471450870849,0.1479025361599701,0.08517810499500553,0.11733853766827888,0.005036595174361211,7.035898380228856e-05,0.006005451206782976,8.389346960708787e-05,ALMOND
ngc2997,37210.69394926313,5992.91357578972,1.8112471160990051,0.018519200349226904,3.191897371023342,0.03660064012211494,0.026945661178023658,0.006790152816044722,0.018440182645801353,0.005153852191766007,11.644734157261485,0.1335270764269539,11.035678592398254,0.12654319788928536,0.338977994457571,0.08542051978002671,0.006396841690558191,6.39811606695975e-05,0.007627359221904233,7.628878741546708e-05,ALMOND
ngc2997,54544.04787722742,8760.593825368773,3.1541289380870885,0.014050867907522873,5.352369652691465,0.028009385384292363,0.05351061419303872,0.006751040839016191,0.020256676778664023,0.006371051715765807,19.526605799673224,0.10218431509400329,16.350273770929977,0.08556231144431083,0.6731666579457638,0.08492848882020693,0.008412220806122037,6.377707351272692e-05,0.01003042330045074,7.604544138107536e-05,ALMOND
ngc2997,78112.34951159044,14708.300490577734,4.178098817810597,0.015223303648471454,6.811254118296722,0.02812411287816362,0.07109283734257388,0.008375874084944075,0.054249085372830776,0.007340320043348529,24.848932865184462,0.10260286588413453,22.13990088850873,0.09141709601278,0.8943520540642212,0.10536898613789109,0.012430313280077036,7.484486127856675e-05,0.014821449273615062,8.924226524596156e-05,ALMOND
ngc2997,114730.59010732343,29083.25893643055,5.905622368262638,0.012869924445856303,9.20311630474997,0.021902647350196574,0.11833341482434619,0.010576214309059964,0.14511197503127604,0.012301637483380532,33.57496508505016,0.07990560976323498,30.087156993923816,0.07160491811537713,1.4886412832648381,0.1330493949193776,0.01791295211902707,0.00010068021602430147,0.021358746573055778,0.00012004739390217062,ALMOND
ngc2997,157145.9939542011,95076.92616210383,9.665673913655361,0.01314997821632022,14.395442964339193,0.019567183023240352,0.2312333883266795,0.02703848728780212,0.3046077517931487,0.023284675331431134,52.51769932126815,0.07138532917148975,39.11488332751985,0.05316738657492273,2.908929556738216,0.340145752350692,0.026878974523586865,0.00024094508458041573,0.032049502570997576,0.00028729407444294037,ALMOND
ngc2997,244614.23765064072,247342.7592159877,17.890984179502993,0.01480865151282696,26.257480434934184,0.021947121090219658,0.2854949930269868,0.044126011419770725,0.5737100928763539,0.04858648669680993,95.79298572694218,0.08006785961633159,43.4913706799354,0.036351940966211124,3.591543719212768,0.5551078058787807,0.03493109484281781,0.00039956222031684274,0.04165055526914703,0.0004764233247098329,ALMOND
ngc3059,12747.412051291905,2153.665470023009,0.0,0.03299259041204636,0.0,0.08148783569261972,0.0,0.0030741161704136407,0.0,0.0029130764733300125,0.0,0.30882097633760813,0.0,0.3016230641810763,0.0,0.040173186969784044,0.00492127610491918,3.468854012944688e-05,0.005648758137329688,3.9816334046455305e-05,ALMOND
ngc3059,20486.081205342092,7713.292654400598,0.35979067392904185,0.15902471660947007,0.6777295807325351,0.38264591371953643,0.002855041259643823,0.007215663985033118,-0.005339151990985305,0.010012025571650221,2.568446063584128,1.4501438608850656,2.5173320240278803,1.4212848898058383,0.03731027065079522,0.09429579180245094,0.006720099632901713,7.70291388512191e-05,0.007713490703574984,8.841588352711781e-05,ALMOND
ngc3059,37866.4212666336,14218.785090015257,0.0,0.023647318939049387,0.0,0.0451748376503488,0.0,0.004284248731299735,0.0,0.004960902616606698,0.0,0.17120269977101846,0.0,0.1732558644599662,0.0,0.05598744997473719,0.006957402021032403,7.702913885121908e-05,0.007985872046824778,8.84158835271178e-05,ALMOND
ngc3059,60690.52897126962,18946.167576485514,3.0756207067575554,0.1824030750403548,5.471251831112911,0.44302585514370857,0.05274606179855688,0.012989132049552682,0.04687742027272179,0.017121172509072805,20.734841193312544,1.6789705600277112,19.72921416415903,1.5975415217931943,0.6892964628165266,0.16974466854051284,0.010779903267579079,6.400728357599167e-05,0.012373430184398125,7.346908733424733e-05,ALMOND
ngc3059,107394.05940920967,40311.62937986173,4.15301010484278,0.2251508466290533,7.88515216988932,0.5529066213948695,0.04306570245936545,0.013995822457230727,0.061251197737498125,0.01830871418351078,29.88299260838479,2.0953944989627016,32.82783467961774,2.3018867320948027,0.5627915215228784,0.18290030734088275,0.009551397770726056,7.702913885121911e-05,0.010963322262356077,8.841588352711783e-05,ALMOND
ngc3059,162043.15136566915,84596.55015899222,,,,,,,,,,,,,,,0.015295820245212888,0.00010710467115012656,0.017556907443358624,0.00012293729711701138,ALMOND
ngc3059,278826.3695902741,136258.11717088468,0.0,0.1646453569928655,0.0,0.37655249840095817,0.0,0.009309653093316585,0.0,0.008337274596791757,0.0,1.427051156901466,0.0,1.7689564080273699,0.0,0.12166047527452804,0.006422305049879596,0.0001006073201443441,0.007371674975654855,0.00011547948260253725,ALMOND
ngc3059,446270.862514938,249287.33896732863,0.0,0.08376664955008427,0.0,0.21008251265091926,0.0,0.01423935745632581,0.0,0.008056870924526506,0.0,0.7961665212589606,0.0,1.0213570846613829,0.0,0.18608287316142444,0.00043003485888510126,0.00011504887213456165,0.0004936042718746285,0.0001320558405595454,ALMOND
ngc3059,808447.6421594229,735106.1120283925,0.0,0.293948674876428,0.0,0.6933024972912742,0.0,0.019772089486964437,0.0,0.018212081355274936,0.0,2.6274639925205996,0.0,3.5204551379739777,0.0,0.2583857615362158,0.0006531729831336889,0.00018551073215997577,0.0007497275350741421,0.00021293364475185458,ALMOND
ngc3521,11495.550607918762,3331.5791672483497,0.13827277480838046,0.024682906826579715,0.3422205342533993,0.0617570335018493,-0.002565181285566116,0.00911520565945731,0.0064529526533381905,0.011147288941718802,0.5383357880410253,0.0971479439999846,0.602118052612507,0.10865807578841825,-0.013914488693632137,0.04944423491716658,0.0006714610863531762,5.2618244592949034e-05,0.001856790555466814,0.00014550517012990616,ALMOND
ngc3521,15966.830912968357,4043.3528643494164,0.23964106411089203,0.021424048138979846,0.5296626565138028,0.04981158453770326,0.01046406059787033,0.010060299358787259,0.023291096571021686,0.011903786371624077,0.8331947824589918,0.07835695386946313,0.9101197606081651,0.08559128501404265,0.05676092122526732,0.05457077145777888,0.0008777475160166986,4.592896929197901e-05,0.002427234177748047,0.00012700732497670903,ALMOND
ngc3521,22787.59995335927,4125.25993911083,0.6360866722347853,0.02598507340310426,1.3398035285594703,0.05767906491075717,0.008687914572457583,0.01449355378536364,-0.011393107495707943,0.011398440824968001,2.1076005562925815,0.09073302667224005,2.207669108442317,0.0950410169050885,0.04712645058262379,0.07861837734890714,0.001300799924916141,3.287035680822262e-05,0.003597100508466132,9.089635917371631e-05,ALMOND
ngc3521,29846.259263648226,5928.965419064659,1.2708829904886443,0.027667137080603428,2.558940077017735,0.06291514858331197,-0.014987415558148401,0.010597189427556657,0.047617689493077424,0.010330773306609564,4.02538388269558,0.09896973647769652,4.11571598732748,0.1011906785918951,-0.08129726561785619,0.057483061062280065,0.0020695339255668087,3.6095818001492896e-05,0.0057228797398832815,9.981572323279577e-05,ALMOND
ngc3521,41298.75593825492,12227.582905512898,2.3977861211820395,0.0355982035552094,4.501969692033055,0.08592926988273147,0.012856245583782804,0.01576849557495178,0.023337792032160232,0.016344129679796347,7.081899416657675,0.13517248846282723,6.728199140411451,0.1284213975905488,0.06973701423157883,0.08553413149699972,0.0035918527147469174,5.374994921617088e-05,0.009932546104186257,0.00014863467159869446,ALMOND
ngc3521,58320.07922993918,19521.820138794126,4.480348992640807,0.030756576117064154,7.97443838849245,0.07028686035365722,0.08223364366964839,0.012232488071371107,0.0603242285599966,0.015414151758646343,12.544324914398512,0.1105659321114794,10.930851870730494,0.09634474825126733,0.44606559057480866,0.0663535235976585,0.005795425955114748,6.075831536004938e-05,0.016026084604259958,0.0001680148982859672,ALMOND
ngc3521,80741.27483679108,24456.97562021763,7.6003340801865065,0.027540962646367025,12.834946173160054,0.0638271361517909,0.0834988053575423,0.013450811769583584,0.12148275375352569,0.01753406047032204,20.19022872974674,0.10040435391651216,16.105122163805742,0.08008945352961831,0.45292829384684324,0.07296216035146219,0.008793555122175433,5.495796407546484e-05,0.024316807677584536,0.00015197519367389454,ALMOND
ngc3521,107930.27354311092,29489.725344328665,11.952007917697031,0.020834951241248914,19.11502445825889,0.04286266977184064,0.2853899139309187,0.008833957396968803,0.26718521552608204,0.010978041524780102,30.069211882945503,0.06742584620033468,20.02197514835671,0.044896375143962705,1.5480600739655077,0.04791864068703546,0.013453519805572254,4.960895675440887e-05,0.03720300255737095,0.0001371835899954119,ALMOND
ngc3521,150075.74036645895,47611.45117827579,19.30081398033235,0.008108876076035377,29.313275094902114,0.012302748418692116,0.5752707001702219,0.01704245231991242,0.4282278927758796,0.016994760858045226,46.11174219193056,0.019353046068658904,22.509487525451537,0.009447206467471101,3.1204802944482117,0.0924445423999933,0.02077755335922863,5.764039899976484e-05,0.05745614396309387,0.000159392927827553,ALMOND
ngc3621,11957.027640435028,2283.9236811899527,,,,,,,,,,,,,,,0.0012659572624097422,3.563508296465929e-05,0.0030882803792358004,8.693115541887689e-05,ALMOND
ngc3621,17796.520353189775,3239.6690313822114,0.0,0.01670227474521463,0.0,0.03453727809366132,0.0,0.0027533639657347864,0.0,0.002849129507892314,0.0,0.06158567230300926,0.0,0.08050679847239682,0.0,0.016930009651561016,0.0018345392988820147,3.399064050379388e-05,0.004475326213532632,8.291956708373358e-05,ALMOND
ngc3621,25282.217136643205,4564.430072356249,1.2968421629545535,0.014564028728337832,2.498187549449167,0.030516683601747637,-0.007966414085191692,0.009634994615151812,0.005989012840441982,0.0071526014472454505,4.454681094283193,0.054416288132931166,5.47055014879874,0.0668256664937724,-0.04898424945960023,0.05924409335535371,0.00280816988911311,3.371540811570919e-05,0.006850480839772505,8.224814253482407e-05,ALMOND
ngc3621,35354.08707417569,7219.2618349726645,2.1152294908901728,0.0133907087686765,3.8442144040915984,0.02740848581516013,0.002531198680250697,0.013501454906979713,0.03311516484850804,0.007150235962393349,6.854869335992751,0.04887385801384056,7.70008084658454,0.054900048351769766,0.015563949633962262,0.08301836035116471,0.00509854784889661,3.812004428588296e-05,0.012437817414444437,9.299317466657804e-05,ALMOND
ngc3621,52486.04173800845,15908.240795536409,3.4222009559156996,0.012500351687114618,5.9147940045180425,0.024587869851381512,-0.04198611880714121,0.01665059358050504,0.03684594649888079,0.016503950787909994,10.547054817527917,0.043844233792533216,10.530760068500308,0.04377649632474554,-0.2581661580098406,0.10238192753675462,0.007470239250702998,5.659954310502522e-05,0.018223516694575646,0.00013807358560607218,ALMOND
ngc3621,77363.02562679457,18733.8797066273,5.44944227844362,0.005605434675925159,9.013994732634105,0.009490758187906383,0.11295847359238192,0.010094997171625366,0.0865961321046532,0.015215207174831036,16.07344169507498,0.016923589695818492,13.962259281447478,0.014700743735441063,0.6945642028965356,0.06207257800822149,0.01038087938741603,4.5197531724753164e-05,0.0253239718932897,0.00011025858025392427,ALMOND
ngc3621,108309.89853821024,34899.48592474322,7.720804174300726,0.010629860857255598,12.598786002720924,0.01747145206480113,0.18353277231327433,0.011240387573076112,0.0959708085967857,0.01911414864735789,22.465716727159045,0.031154485266690873,18.74279002528552,0.02599169137539818,1.1285146625401803,0.0691154066326571,0.013274888812522753,6.0118337214217984e-05,0.03238385676481219,0.00014665762167795758,ALMOND
ngc3621,142552.9193313277,127598.54460526093,10.03243838864728,0.028731206542896154,16.110511077587752,0.04632506101224656,0.2566372520959703,0.029308280519822635,0.16847095966477355,0.025670822659985822,28.727702662834208,0.0826052365557069,21.900227992431745,0.06297313555389811,1.5780228146391702,0.1802120890104834,0.0167181013903911,0.0001679013783783175,0.040783513026136316,0.0004095924466718504,ALMOND
ngc3621,220763.68308139654,168135.60481278505,14.763814948970062,0.029395694828592642,23.50245810602058,0.04684376470322673,0.37756466696529445,0.037688779210962205,0.3726121169321622,0.03242998042553542,41.908765343561726,0.08353017092512754,34.40037725136605,0.06856487820958714,2.3215868063069482,0.23174248073914233,0.026613871178076894,0.00014190256431121764,0.06492406862006841,0.0003461687990093775,ALMOND
ngc4303,12358.51511290566,6653.894689212023,0.2443201457104546,0.02672987430137177,0.5780629541236731,0.0649876196619535,-0.027637083507475575,0.01896658807924488,-0.00042396325235520907,0.01576447498732348,2.3060152823295397,0.25924934824766904,2.1413077305663553,0.2407324174305675,-0.3801729878573015,0.26090251012176474,0.0029199564860965086,0.0002570687322178822,0.0031840405745003114,0.00028031831217845046,ALMOND
ngc4303,17487.86770998448,10154.443100584944,0.5146660574852528,0.023113825231858454,1.1459920008609985,0.055568174983278026,0.009834183338170988,0.02717758192993959,0.05967205650601197,0.02548404824684975,4.571604266561398,0.22167319287370582,4.2739779821003605,0.20724154811342116,0.1352780535543005,0.3738521295941731,0.003648032618718652,0.0002776659658620902,0.003977964716395059,0.00030277838237398064,ALMOND
ngc4303,26650.61323726699,11423.857516374017,1.069021576315043,0.025831601120052273,2.0958977736394213,0.053877256835920304,-0.040582834223063066,0.02503445868431737,0.016096151660101234,0.02165274477866798,8.360979131658619,0.21492776305302744,8.140974236811946,0.2092723058194281,-0.5582534545704206,0.34437153814847105,0.005337084497170609,0.0002050699063930871,0.005819776311545402,0.00022361665513634274,ALMOND
ngc4303,38949.4392438236,14527.512226956676,1.5852673777082036,0.023819761855141806,3.006130969413241,0.048494388808739304,-0.03013938709735722,0.01978236307278393,-0.0040670212371784675,0.01874346838427577,11.992091703333662,0.19345436496568563,11.239023641970256,0.18130600026076102,-0.4145944286013669,0.27212423026561144,0.007668819957479237,0.0001786134974991541,0.008362396501255464,0.00019476749941263328,ALMOND
ngc4303,57373.3915778421,19213.950068216807,2.403497588432199,0.019016048963945868,4.392640001193591,0.03580403907751696,0.028636762520161736,0.013393158180080494,0.025923110582960852,0.015018839679197888,17.523169233151243,0.14282987811776282,15.922906377892279,0.1297862702217317,0.3939244735033298,0.18423495955314526,0.010446208512213498,0.0001603105201352752,0.011390975143277865,0.00017480918056841712,ALMOND
ngc4303,83313.37259394572,25580.79785740106,3.7346215687043594,0.016423990223409058,6.109111677546807,0.03004331424334851,0.011036961060347305,0.013880673995421639,0.11660774205771558,0.015061148580184962,24.370537481055752,0.11984912937729665,21.051613327088823,0.10352736500786405,0.15182334496481725,0.19094117890135537,0.015363045543197186,0.00014668275077943423,0.016752496343816835,0.0001599489007061865,ALMOND
ngc4303,120748.49762122736,31087.577370511724,5.52448590282602,0.011808757646258588,8.368304849059756,0.018205060589967854,0.04700254229333712,0.0157981678373458,0.07832994317047942,0.01727610033545359,33.382936462999176,0.072623833851874,27.448109531096623,0.059712750205297885,0.6465623239772652,0.21731803458097518,0.023887023449533598,0.000123153952911242,0.026047392222968067,0.00013429213238163814,ALMOND
ngc4303,177072.94810635026,49860.55842426096,8.145767256195827,0.01381799329437695,11.849093371584448,0.020146869028280515,0.20387619339000004,0.01938903209318505,0.1421813377524528,0.019161400815536432,47.26853745202559,0.08037011806220491,36.15792575289736,0.06147888042007252,2.8045007561338404,0.2667136082044776,0.031211260469981045,0.00013468777716335828,0.03403404132592705,0.00014686908843312643,ALMOND
ngc4303,255101.246578374,91992.80324385104,12.608960051488062,0.01813578080173948,17.373220686050423,0.02481492087546721,0.33777160390766975,0.01430820894671606,0.32420221125654103,0.01964261710462904,69.3054486877648,0.09899196335003863,44.147328174221094,0.06305753408095523,4.646352783071254,0.19682230741489992,0.045912468674869936,0.00017275571632179292,0.0500648430318522,0.00018837993403826158,ALMOND
ngc4321,12631.555365934486,3595.829876086844,0.8178238630105625,0.012373529962017661,1.7791656838133107,0.03353795810968474,1.4392877670843561e-05,0.004055600197495065,0.0059830462144589095,0.004549999147421515,6.056894657967268,0.1141747961765402,5.81995471957746,0.10970838711721255,0.00016895975198671716,0.04760918693237848,0.0026975687217869106,0.00010252238883577038,0.0034468957397994823,0.00013100092036876673,ALMOND
ngc4321,19402.654186577434,4151.049374047796,1.1803465494629337,0.011587306449634164,2.407392071554931,0.02319059860745496,0.01566312483531506,0.0033941162689414394,0.010434384453152475,0.003383779322512668,8.195594322942128,0.0789488096013075,8.010272835982247,0.07716359303097653,0.18387133886872783,0.039843946160685775,0.0032105511473106926,7.684377926396543e-05,0.004102373734798864,9.818934110401408e-05,ALMOND
ngc4321,29115.3196536017,5697.663759468552,1.7759106060067045,0.009538235515121845,3.311996289501988,0.018605697990097852,0.02191636908213146,0.003634005327360194,0.013737509831236887,0.004101604092088231,11.275179605586953,0.06334022389777666,11.158771283003803,0.06268628050406543,0.25727893818396197,0.042660033168558216,0.004514906581374707,7.0412665739241e-05,0.005769051270220965,8.997180149825551e-05,ALMOND
ngc4321,45283.54665336937,8315.638942418798,3.0159030595953644,0.007183672626632382,5.282880797625497,0.013397801221981039,0.05278278455944492,0.0033028423696778515,0.04395224503210511,0.0023509773549656426,17.984751376968045,0.045610744062911754,15.846898771190414,0.040188981704204575,0.6196235660640785,0.03877247068961464,0.006614423317442705,6.617791742905665e-05,0.008451768946602059,8.456073048767959e-05,ALMOND
ngc4321,69334.01947476578,15251.570866434467,4.658500431928384,0.005784771388444004,7.8104895383620665,0.009984399891884065,0.11399673807136712,0.0030799708091054077,0.09062232086862532,0.0036274162799972637,26.589604774536795,0.033990346665492,21.96466187571033,0.028078133461414554,1.3382216560383005,0.03615615417109832,0.008938454933776261,7.909774021737773e-05,0.011421366945274371,0.00010106940430508976,ALMOND
ngc4321,103574.4234576781,28906.570625211825,6.441190693784052,0.011994150736411286,10.4356622475212,0.01938694621817423,0.16964752800451885,0.004642784886012585,0.12961499477383745,0.0033009607704352693,35.52659962724095,0.06599986277358962,29.436152585054657,0.05468527952521449,1.9915130880927716,0.05450221983456831,0.012421090040117442,0.00010053147331802696,0.015871403755966525,0.0001284569710113377,ALMOND
ngc4321,147866.27790232233,59461.27762862596,10.113425781331307,0.01637752745100609,15.403340145328471,0.024490142797676844,0.4179913083410611,0.006194342118215238,0.31035505607464986,0.006367885235576857,52.438291436202434,0.08337290699434897,37.53152576321944,0.05967227995252006,4.906851111016903,0.07271614002074558,0.01943492818950513,0.00014498855273843448,0.024833536450311004,0.00018526327826886776,ALMOND
ngc4321,242457.75318825126,244590.26726234992,20.50667683921347,0.04628133932997027,29.312911284908395,0.06626915611797037,1.2938271009625169,0.014715243539749134,0.8644460403615994,0.013103093993760508,99.7912771060731,0.225603102246576,47.82715972282844,0.10812523817731491,15.18839464154966,0.1727440443641619,0.02336837655893757,0.0003624713818460861,0.029859612827092517,0.00046315819567216936,ALMOND
ngc4321,381599.7997573469,385552.5891027513,29.966153111035965,0.14698670498727823,40.593860303002245,0.1990390303249721,2.2076637433929136,0.021755470172655937,1.5393145598045521,0.017937872451951525,138.19552493196778,0.6775976236897839,61.2103864912807,0.3001255825906321,25.916034797499428,0.25539012619919893,0.05034641887380564,0.0003624713818460862,0.06433157951776892,0.00046315819567216947,ALMOND
ngc4535,11362.17291819712,6310.92290677274,0.8906615438172594,0.02688696311934756,2.0141218848619578,0.06920314539912983,0.02727290158628211,0.023026265884236733,0.05378584510253859,0.027240439470432313,6.227619975930423,0.2139745831292509,4.8592478656204845,0.16695873229042096,0.2907834614777884,0.2455058651366266,0.0026005211792069567,0.0002522540251275239,0.003658586246606627,0.0003548877487950945,ALMOND
ngc4535,14138.993365693073,6677.85337502536,1.1338463030956012,0.01786018112011228,2.357753149261275,0.042329669112473337,-0.011171828454179276,0.024219442487086573,0.06908072358340986,0.019742565771103233,7.290120186375279,0.130882393424483,6.061711724418025,0.10882829342427527,-0.11911394681144934,0.25822750465977506,0.0029603475371075497,0.00021437469941792817,0.004164813911548438,0.0003015965927068669,ALMOND
ngc4535,17380.830450515696,6581.164151093926,1.4958585999331069,0.014501396599755145,2.9212727352932673,0.031012017540668135,-0.014432687023112786,0.019551650163433465,-0.014215517676011251,0.0257774163198426,9.032510186293978,0.09588846701966411,7.749965854156385,0.08227307026317382,-0.153881195139032,0.20845953974275971,0.0033426415379622485,0.00017188214520311447,0.004702650551707528,0.0002418152397701786,ALMOND
ngc4535,21436.29016503074,10129.540959000187,1.724839454840953,0.01841211514986887,3.256108830776254,0.03479564456984898,0.025155310869422468,0.018027628363183917,0.046628439201109956,0.021088283004056293,10.067815930482002,0.10758735746194331,8.695000054535862,0.09291708206212508,0.26820572596645587,0.19221043133593446,0.004299796791327885,0.00021437469941792817,0.00604924025604468,0.0003015965927068669,ALMOND
ngc4535,26100.16158532447,8712.138123885536,2.0382544001449787,0.014846430115310151,3.9772497220014023,0.03391799572424528,0.02368782213301933,0.017120416323075476,0.08807142054592987,0.01589415852411833,12.297567492891444,0.1048736867929468,10.2476782686206,0.08739222628535574,0.25255937264020745,0.1825377437239296,0.004436562597399645,0.00015158580367324482,0.006241651493107861,0.0002132609958857828,ALMOND
ngc4535,33344.81622965941,12620.883953354409,2.6454527644227714,0.022419370528430887,4.811478471474533,0.04158099817175134,0.04070078992413073,0.025171689495373486,0.0656515980943238,0.019565596416746166,14.876984192427676,0.128567519562637,12.226207265606304,0.10565939450266944,0.43395150096430973,0.2683803547470871,0.005964374101818634,0.00017188214520311444,0.008391078385750697,0.00024181523977017855,ALMOND
ngc4535,40263.40407418176,15251.790805608063,3.1264667536405404,0.01921434532311232,5.587818784290864,0.03448356010511025,0.047562262138853846,0.024604833461435858,0.08775234847316174,0.020267099494106718,17.277411136076328,0.10662239925291334,14.229799736061194,0.08781497278717154,0.5071084635676,0.2623365401868181,0.006763285116327263,0.00017188214520311447,0.009515039564499938,0.0002418152397701786,ALMOND
ngc4535,49627.869189353776,23433.447432145967,3.8194577379868457,0.022648094278323767,6.541150610958928,0.037809401693497745,0.05154819868241449,0.04054026557086411,0.16032592448027572,0.021337255534357377,20.2250918956522,0.11690582731568008,16.626327466844813,0.09610411550964325,0.5496064875384106,0.432239991576624,0.009923588792917068,0.00021437469941792817,0.013961165079154576,0.0003015965927068669,ALMOND
ngc4535,61859.70445348828,50633.97561616329,4.7389697314793,0.026103596756397493,8.123178193895646,0.04434554038276718,0.059775453769361775,0.04028050770579058,0.24108624613290885,0.041772206157162685,25.116685920829518,0.13711542246117736,20.185226243701003,0.11019390984159347,0.637325416346726,0.4294704552691944,0.009217873827035409,0.0003713078712491578,0.0129683183033454,0.0005223806219579506,ALMOND
ngc4536,11993.021352132317,4916.7035655058935,0.0,0.009598101571493512,0.0,0.022554802170169117,0.0,0.004124011488153752,0.0,0.0035687045078126372,0.0,0.03990631066171011,0.0,0.05392329645702711,0.0,0.025160798830465386,0.001808731208056947,8.097878089760985e-05,0.004446934493973951,0.00019909389103779,ALMOND
ngc4536,16343.855455976074,5397.075654009878,0.0,0.012641979857319923,0.0,0.02714449694964779,0.0,0.0029464167174098983,0.0,0.003175902641497049,0.0,0.04802687781767252,0.0,0.06239969026057175,0.0,0.017976234671125812,0.002060976362125827,6.521927897193675e-05,0.005067102748698597,0.00016034768463136075,ALMOND
ngc4536,22369.849990255574,7823.661247666459,1.4076766324372634,0.019320313457403024,2.723404761809439,0.04720328655102805,-0.025183202266789245,0.015232642699340358,0.0192244514852894,0.017229735632840304,4.818532020914339,0.08351698246550943,5.606409909701375,0.09717283938151336,-0.15364396727839108,0.09293510935054189,0.002986235030678124,6.905893638789775e-05,0.007341937544883566,0.00016978784076513066,ALMOND
ngc4536,29913.23776442691,16628.44249144615,2.0426631193297977,0.04894275592675427,3.8787061261053637,0.11466046544802369,0.04617545297105171,0.02226396210722818,-0.05190312557610574,0.03018013670051093,6.8626118050619205,0.20286926572279498,7.696382784399216,0.2275168067995566,0.2817187310092509,0.13583353813591212,0.003780837358545575,0.00011002849663606884,0.009295541532610257,0.00027051532855269133,ALMOND
ngc4536,40598.012783140075,30803.53935205225,2.658904831706812,0.08074390162413655,4.893670676774385,0.18513713635676482,-0.02171541186856172,0.03309100150066901,-0.05808869537889092,0.03723086052028952,8.658393047745163,0.32756394947431483,10.17359957816811,0.38488717707991177,-0.13248680589640774,0.20188984299597568,0.006581487346619913,0.00014994356602016947,0.016181200928565894,0.0003686502521294244,ALMOND
ngc4536,51098.665550024336,72279.04776191796,5.026536393925198,0.036772075376228,8.632398732836482,0.06320639268281213,0.11265660328717786,0.06513585316824558,-0.010592911203275435,0.060555903009003605,15.273341037942801,0.11183134851620953,13.06141455227029,0.09563563069016437,0.6873235296202332,0.3973970739229565,0.00856682765519793,0.0002805187256992965,0.021062345380082708,0.0006896814695080681,ALMOND
ngc4536,78924.27929498757,70851.1681324099,3.829808580689132,0.15037301197076522,6.212338835749023,0.3248653368083832,0.0635186674335273,0.03720607914995754,0.00964992330409586,0.03722721832884399,10.991518420103622,0.5747856689713197,15.874052510417613,0.8301107765782396,0.3875305434684157,0.22699613603199378,0.016308911164908367,0.00017741561990755744,0.040096980300516,0.0004361928607314929,ALMOND
ngc4536,111803.06197714969,100139.76842802462,13.073894988830943,0.04094467169147438,19.147681200389613,0.06006192650077832,0.4234015500333044,0.05585903619917834,0.3130258752607915,0.04340851687515661,33.87807654747455,0.10626783067292528,24.885979466977947,0.07806166469990602,2.5831938770045504,0.3407987530365511,0.03750664468806144,0.00017741561990755744,0.09221358666981876,0.0004361928607314929,ALMOND
ngc4536,157653.37170145143,158235.34508108607,19.587796887828972,0.03556452405191345,27.69856232062958,0.050435888291564576,0.404735190604697,0.05013137907224706,0.5096510568000667,0.057824278300676914,49.007188114986434,0.08923643894001808,32.78871843975536,0.059704475680291406,2.469309491417979,0.3058540325490929,0.04511159593608426,0.00019835669319178165,0.11091106912557465,0.00048767844394785825,ALMOND
