Galaxy,SD_mol (SL24) [Msun/pc2],e_SD_mol (SL24) [Msun/pc2],W_CO21 [K.km/s],e_W_CO21 [K.km/s],W_CO10 [K.km/s],e_W_CO10 [K.km/s],W_HCN [K.km/s],e_W_HCN [K.km/s],W_HCOP [K.km/s],e_W_HCOP [K.km/s],SD_mol_MW [Msun/pc2],e_SD_mol_MW [Msun/pc2],SD_mol_SL24 [Msun/pc2],e_SD_mol_SL24 [Msun/pc2],SD_dense [Msun/pc2],e_SD_dense [Msun/pc2],SD_SFR [Msun/yr/kpc2],e_SD_SFR [Msun/yr/kpc2],SD_SFR [Msun/yr/kpc2] (no inclination correction),e_SD_SFR [Msun/yr/kpc2] (no inclination correction),Survey
ngc1511,13.678080199401137,8.267112573734552,3.70839338564441,0.16536511749821725,5.8523526190419854,0.3694285948404333,0.08425136481078384,0.020896145980749802,0.16124886550559578,0.02640000679979987,7.5704904106868876,0.47788570114062145,14.426087390665643,0.9106438966849729,0.3758135850223267,0.09320983169604757,0.014007330543068469,4.829572324555364e-05,0.047103275239738306,0.00016240687245459975,ALMOND
ngc1511,17.96361895728815,9.628631538873702,4.947374575089531,0.15465139120008398,7.05722738627088,0.3517265147229906,0.15243484229488655,0.030498384367041543,0.23563939423248872,0.029439988681509627,9.129093158188132,0.4549866319112201,18.5501672599063,0.9245253582941497,0.6799543804876356,0.1360417981608734,0.019807789308219994,4.280958314102964e-05,0.06660881948970163,0.00014395830607340321,ALMOND
ngc1511,24.727896291108024,20.221514408441276,0.0,0.08614727488718027,0.0,0.17525870732016666,0.0,0.010965770656142187,0.0,0.010735558599167836,0.0,0.2267112816886099,0.0,0.6778570724997521,0.0,0.04891417002054244,0.013087040012402983,6.539271840442457e-05,0.04400856008090225,0.00021989994483299707,ALMOND
ngc1511,32.830132586377175,24.93869036213564,11.392022757292061,0.21345024189849365,16.02686117766281,0.506667160050587,0.1326890209280204,0.03892591861290732,0.4993350068668535,0.047241610351836924,20.732038336877903,0.6554148606993583,45.455001301095955,1.4369973112028016,0.5918757133496214,0.17363385218813185,0.039182600855255614,6.054189307758271e-05,0.1317616391659452,0.00020358778886526388,ALMOND
ngc1511,40.59192446510135,46.87633899974416,8.193018447491342,0.3738333530824429,12.05188983791643,0.8851234811728521,0.025568086324104424,0.05152632234392953,0.35057425560201716,0.0547875346049045,15.590092119831393,1.1449786543432474,44.43721131864317,3.263589337850355,0.1140495967656077,0.22983950428076175,0.02990417731040768,9.247926924798194e-05,0.1005605379511165,0.0003109854843479199,ALMOND
ngc1511,66.65648551950629,133.31297103901258,0.0,0.23877248446781513,0.0,0.5926814472268733,0.0,0.017430231881891457,0.0,0.02190887292942255,0.0,0.7666812827073913,0.0,3.4355103046349966,0.0,0.07774969516536122,0.0003959058468351187,0.00016017879298434675,0.0013313359040937652,0.000538642659307013,ALMOND
ngc1546,5.703750332867971,4.041519138998948,0.9622940352073783,0.05723327100451641,2.2280907388444167,0.15753928886341967,0.04176903186589698,0.032278930791412516,-0.007973534484335687,0.030542680501150256,3.2671928817936298,0.23101000071673314,5.981546212572052,0.4229309516905108,0.21120213886374736,0.16321611775127975,0.0007459554572479034,4.757207676555063e-05,0.002212892168040134,0.00014112354171960434,ALMOND
ngc1546,7.029327009388782,5.320791856370582,1.3215461948129814,0.058770855970679256,2.9602527912687497,0.15433520048968016,0.08555415659527302,0.03215262635522568,0.07633721073684033,0.031063998800152055,4.340809231566193,0.2263116396738841,6.2296717141642945,0.3247890301214309,0.4325985078997858,0.162577468352934,0.0008843377331868598,5.085668926685702e-05,0.002623406028680901,0.0001508674120922452,ALMOND
ngc1546,7.614630465820924,10.76976746518321,0.0,0.037943800447101425,0.0,0.10500765976955934,0.0,0.011505366833175046,0.0,0.010377037784231276,0.0,0.15397949129793867,0.0,0.33263786220449015,0.0,0.058176069088222496,0.00018439879188619134,9.514415353110127e-05,0.0005470227992787599,0.0002822470834392087,ALMOND
ngc1546,10.45826581276749,6.978034764167101,2.6039234443224912,0.05570371785495605,5.532118488256018,0.15200387215644678,-0.0253548319778929,0.035460859172948014,-0.06466618700414983,0.036297579073212446,8.11210146470211,0.2228930628616065,11.267769760279123,0.30960013560188254,-0.1282049045679245,0.17930531230214145,0.0015515681367508551,4.485138410139714e-05,0.004602758709834804,0.0001330525511133265,ALMOND
ngc1546,12.590160199763854,8.408507023347676,2.7072476851309246,0.07180429992267463,5.568554620297079,0.184549167070959,0.000930658874899063,0.03467463797207902,0.03341860171025878,0.029711958178938257,8.165530110658597,0.2706163238701402,11.523907000190123,0.38191731666534706,0.004705810409067516,0.1753298407188719,0.0017529879659892887,4.485138410139714e-05,0.005200274765624693,0.0001330525511133265,ALMOND
ngc1546,14.265323419372374,16.48622361931065,3.1773029090254568,0.10786148157680966,6.193329643310439,0.2961828053836162,-0.1463103734810526,0.05045751537880652,-0.012853978818535939,0.05525308008302135,9.081677946258141,0.4343119140474963,13.149702387969036,0.6288565226679126,-0.7398079973785963,0.25513483779008134,0.0021290669650920837,7.768487605340683e-05,0.006315920832146297,0.00023045377860493656,ALMOND
ngc1546,18.98085409331711,16.99608931482187,7.828421503319988,0.026314988426487072,14.341995973406778,0.04744284321062321,-0.012894208268335195,0.045003113110700696,0.18492095747205894,0.05015427358217514,21.030591949468864,0.06956849509198695,19.045271224264102,0.06300112050456286,-0.06519864702563241,0.22755504065842266,0.00505698187593044,6.0174446241406406e-05,0.015001640484611962,0.0001785087293214981,ALMOND
ngc1546,22.986563084415163,17.410779191206398,8.85948599868633,0.09105924589667296,15.606436519622333,0.20872129633804332,0.23728252890707932,0.042566072738427635,0.1775617430134194,0.046493376407272344,22.88472251965799,0.30606147307450926,26.014109473007533,0.3479140574761586,1.1998022310182153,0.2152323193472396,0.006229808970015231,5.085668926685702e-05,0.01848085612107991,0.0001508674120922452,ALMOND
ngc1546,27.75251530810823,18.52991692074734,15.194753715020145,0.08574569891838249,24.694639939240098,0.19501397336470938,0.5770870853676671,0.03632050299626998,0.4320125087967124,0.038230338802693796,36.2113402391265,0.28596154300157606,32.825607910126976,0.2592243597159684,2.9179998026195544,0.18365204015375933,0.011284327175201649,4.485138410139714e-05,0.03347518807588476,0.0001330525511133265,ALMOND
ngc1566,5.601529629434136,1.9544471547225688,0.9420769460429614,0.008856255480881009,1.8129429865759685,0.021758278519566028,0.006462680270846193,0.011023946007523374,0.03250163836466671,0.013582597945584144,6.863887858295989,0.0823778711485771,6.263892538747415,0.07517694681182778,0.08437245877154097,0.14392131299072827,0.004562550381678479,6.04049520058429e-05,0.005242167544789108,6.94026043462741e-05,ALMOND
ngc1566,6.980447197097437,2.5527615979122875,1.229306602053536,0.009988800097849701,2.210314790454611,0.023717094115939814,0.016056830959617702,0.014494878579210797,-0.022664367098627736,0.013521602709591836,8.368356294461838,0.0897940396040364,7.408988534005275,0.07949984279333377,0.20962731426671088,0.18923550200060035,0.0057233121735173744,6.335324813702138e-05,0.006575831237982251,7.279006552442448e-05,ALMOND
ngc1566,8.835370515295466,4.573439796448759,1.5207905032051106,0.012592590969205002,2.6729452834821132,0.022234169432762227,0.03674453919908653,0.014263108586207586,0.029835855896332454,0.017358729753674595,10.119897213002409,0.08417961664479374,9.392622873708737,0.07812998256366126,0.47971228479917827,0.18620966699722594,0.008243564964206095,8.959502273576364e-05,0.009471489648038489,0.00010294069787066736,ALMOND
ngc1566,11.358943262328362,5.366108191441187,2.2549464990819006,0.018859838553510196,3.8368824713335883,0.04331231676332607,0.03583980985789973,0.01714500461158106,0.05492261822635353,0.015382366837540701,14.526618434060591,0.1639824789570161,11.505992707313974,0.12988440603511375,0.46790073976839,0.2238337863090813,0.010650737648675976,8.178869165427661e-05,0.0122372240434116,9.397157051514756e-05,ALMOND
ngc1566,14.13166034481337,6.497376044656915,2.8288464787803043,0.014191199668637917,4.750420642861486,0.023954516248576953,0.0159289192082437,0.015426427780690368,0.07098028871257012,0.02296646602463802,17.985317141118635,0.09069293102288715,14.952724940898465,0.07540075279344018,0.20795738344592074,0.20139718930394052,0.010707197031321154,7.960726675549493e-05,0.012302093363976231,9.146521028914139e-05,ALMOND
ngc1566,17.764397985525815,8.890511127167885,4.45440774469489,0.02400922130804541,7.039084942757095,0.03735289385974467,0.15043025720842707,0.017351888280646315,0.10883911530719104,0.02009291680503442,26.65030838248038,0.14141982209840265,19.09169315248997,0.10131004153622991,1.9639174680458797,0.22653472200559968,0.017009913696853403,8.675000773967187e-05,0.01954363460387807,9.9671902125016e-05,ALMOND
ngc1566,22.241546704896955,8.275082669880868,5.888043879055251,0.029348561978745427,8.960665741132775,0.04359338157573868,0.19152651051548483,0.016713532992644005,0.1065238049240775,0.025062739324798692,33.925504132356686,0.16504660362480653,23.675854244717993,0.11518235118221117,2.50044284025968,0.2182007795914072,0.022763250922462053,6.443628809632093e-05,0.026153963291846962,7.403443028741944e-05,ALMOND
ngc1566,28.04601021568425,8.77727525956156,8.076714833280775,0.008547370669561587,11.972708786283793,0.012785425687803003,0.1941026120002567,0.012568429943438557,0.2661808177708181,0.010077987710356975,45.32924150267725,0.04840622611492109,29.645585460766412,0.031657951149222735,2.5340747092685363,0.16408506885440008,0.02822096327196125,5.4192300210281e-05,0.03242463214017959,6.22645436378268e-05,ALMOND
ngc1566,34.86716573302442,13.445250001795928,10.008245443178668,0.018780590197485167,14.438594980987142,0.02755092733828492,0.24536476017020606,0.0168275750842017,0.35807159703406594,0.02202709243334028,54.66520321636062,0.10430911343726622,35.90011123593754,0.06850260412457662,3.203319248955994,0.2196896373508693,0.033735928581557224,6.67801870942689e-05,0.038761082094287545,7.67274660300267e-05,ALMOND
ngc1672,5.9184592514558405,1.6630400160329022,1.3350499016679334,0.02775051244010951,2.4640530889246737,0.054160590293765826,-0.006798677311240574,0.008607862938471504,-0.0025538242321469316,0.005471037064830723,7.889953010506385,0.17342341947087975,6.582452463947957,0.1446841842127912,-0.0750672984760682,0.09504334253002186,0.005852623627210845,3.9106163428861225e-05,0.007950885460111665,5.3126366226878135e-05,ALMOND
ngc1672,7.873650644112228,1.8362437874070696,1.786684283781658,0.02077998048447509,3.2411876066537992,0.04066506311761316,-0.0041239980422660295,0.010021231953950847,0.01845976359790429,0.007970238539265657,10.378355088889034,0.13021044011160604,8.712051439347222,0.10930441697902882,-0.04553494419299267,0.11064899475981634,0.006106911100373485,3.2464927629750425e-05,0.008296339174862308,4.4104138160337056e-05,ALMOND
ngc1672,10.498827917534863,2.7429820011610344,2.607554565296812,0.03838596917614732,4.584597179890667,0.07606135847010326,0.004249772921917742,0.008152006176703391,0.033236721033853105,0.006619744120671858,14.679982539346678,0.24355016819312628,11.746898492187213,0.19488845411440808,0.046923682031159576,0.09001002001280173,0.007740788255504721,3.635836064165379e-05,0.010515988163726555,4.93934309452575e-05,ALMOND
