Galaxy,SD_star [Msun/pc2],e_SD_star [Msun/pc2],W_CO21 [K.km/s],e_W_CO21 [K.km/s],W_CO10 [K.km/s],e_W_CO10 [K.km/s],W_HCN [K.km/s],e_W_HCN [K.km/s],W_HCOP [K.km/s],e_W_HCOP [K.km/s],SD_mol_MW [Msun/pc2],e_SD_mol_MW [Msun/pc2],SD_mol_SL24 [Msun/pc2],e_SD_mol_SL24 [Msun/pc2],SD_dense [Msun/pc2],e_SD_dense [Msun/pc2],SD_SFR [Msun/yr/kpc2],e_SD_SFR [Msun/yr/kpc2],SD_SFR [Msun/yr/kpc2] (no inclination correction),e_SD_SFR [Msun/yr/kpc2] (no inclination correction),Survey
ngc1566,1087.8869464037334,891.6837852663589,15.677628565463237,0.12024811323891953,22.0878443343398,0.16902434902177266,0.6866706957672855,0.027106577789732102,0.6389003908892239,0.04659897122273559,83.6256229043052,0.6399341764178055,33.362156069361546,0.2552995496631458,8.964716269441064,0.3538854656509697,0.03483376012625876,0.00014166216942979176,0.04002244173129892,0.0001627635345992771,ALMOND
ngc1566,1560.3050253038934,1833.0677691560225,20.439482588941857,0.10397964140761427,27.525870204865036,0.13916083351864383,0.9973118954015565,0.0632000992041682,1.36981134157395,0.050994469768851663,104.21424594550395,0.5268694948554266,39.730511460649176,0.20086308079766954,13.020241331870432,0.8250984948947178,0.05280880496394188,0.00020034056128280671,0.06067496910778931,0.0002301823980900801,ALMOND
ngc1672,35.656913601474244,8.338943258470234,0.9831529405476356,0.01405563744880441,1.866454495485156,0.028034894075387173,-0.00013552919623376698,0.009098112369793418,0.013243326032535162,0.011392392929024454,5.976428970551481,0.08976835681972214,5.39180262061192,0.0809870348888194,-0.0014964396985103212,0.10045641020539438,0.003886877011845999,3.2464927629750425e-05,0.005280386351010999,4.4104138160337056e-05,ALMOND
ngc1672,53.33072452242592,12.459706769150467,1.7384751903793245,0.022198319003589283,3.086177749427743,0.041502042318304906,0.006708467213066749,0.008065554647591485,-0.010818446628552527,0.005853845722143428,9.882010064840621,0.1328904662011052,8.399937067736033,0.11295996924380684,0.07407124761865014,0.08905546923145691,0.006606655779771686,3.2464927629750425e-05,0.008975250541505051,4.4104138160337056e-05,ALMOND
ngc1672,76.42164609438441,19.376090605290702,2.2329182194576673,0.021066599968255113,3.786482166977472,0.03674761919417468,0.009524060782467363,0.00708508115578816,0.028162188504525364,0.0052962577907772306,12.124400446911773,0.1176666971962649,10.084346974530773,0.09786808074096737,0.10515950099288285,0.07822961401173878,0.008876410731595138,3.5185200019137954e-05,0.012058749975940732,4.779967294370599e-05,ALMOND
ngc1672,107.46106004458456,26.84378377666707,3.503494384899428,0.025143982344657145,5.7183263499770405,0.041938576139294616,0.061894144918098325,0.00900191387343834,0.13234983415622992,0.008697672601703692,18.31020865696883,0.1342882572432652,13.845237048138223,0.10154186602383386,0.6834014967596833,0.09939423871111029,0.011597142246880352,3.463966000107725e-05,0.01575490848939326,4.705854785625951e-05,ALMOND
ngc1672,163.91749898318716,54.97025340293072,5.876485569081828,0.02583647073626094,9.263828847695839,0.04065897769548018,0.08777858363734323,0.009727792546567022,0.11386916826861833,0.013006351768648956,29.66298682208632,0.13019095445405504,19.278189199595236,0.08461204082700095,0.9692033959041648,0.1074089963644957,0.013838976342746858,4.6545644540352055e-05,0.018800476981775904,6.323302367963438e-05,ALMOND
ngc1672,216.92323509445941,137.9471136177711,15.546739544806771,0.07455097224522225,22.218849818969844,0.10435385274212507,0.5102038864297356,0.017741946433944666,0.543388649557528,0.017369426987134177,71.14525324439123,0.3341433665944198,39.08496779962539,0.18356787175862516,5.633393919571441,0.1958969263479154,0.03083577201751473,8.831415114485613e-05,0.041890903465155206,0.00011997622690020353,ALMOND
ngc1672,331.7340152927397,252.39567326136446,27.63761573837005,0.13420042353057357,36.12239426129709,0.17487199243298335,1.3761513008310948,0.018307782504342066,1.3808047586878403,0.01701010986715894,115.66471300056156,0.5599440244820331,54.69558452650817,0.2647865967645769,15.194714459667033,0.20214458059601745,0.07318639297433027,0.00010555560005741385,0.09942491860781633,0.00014339901883111795,ALMOND
ngc1672,492.5707286276537,495.4073300487552,44.19515275454614,0.2871563301224329,52.38346124577216,0.33805934535055393,2.8520206867324305,0.03879123474283679,2.805502957335193,0.020831992224490878,167.73301257774133,1.0824735723297394,71.90968508524018,0.46407282921272813,31.490461798634495,0.42831172349970004,0.1501911860805543,0.00013963693362105615,0.20403719659893726,0.00018969907103890313,ALMOND
ngc1672,701.0261237280594,810.6559573464334,56.19431777857245,0.2867199264852647,63.478204658555946,0.32396289843895115,4.325989391072653,0.04820676275913135,4.184916709782556,0.049148516991745356,203.2586287196772,1.0373364345596354,81.18327086339806,0.4143212284457068,47.7652228451918,0.5322728646970301,0.2101711265853606,0.00016123884242986135,0.2855209323103515,0.00021904561945866534,ALMOND
ngc1672,1099.9268988011322,1575.2560148247712,73.78438081592321,0.3826095103237559,77.97965563977787,0.40397192162816997,6.616998368408531,0.0625237480805984,6.269323299638927,0.06546219918103396,249.69259856402599,1.29352711333066,94.43890412100143,0.48923870285416554,73.06129836692331,0.6903532325690483,0.3861869509962792,0.0001974764453350892,0.5246413248385285,0.000268274999032794,ALMOND
ngc1792,34.340625677312104,10.0437342719491,1.8216284141815176,0.006851924213725382,3.7604367390026168,0.014207316979096317,0.01909041792598455,0.016072635606273023,-0.016422266832966884,0.016440736809541494,6.887261653449887,0.02602078328127659,9.968438960724114,0.037661788226051686,0.12056624458488359,0.10150732808169691,0.0018991587064951375,3.453656499145938e-05,0.004510682099238674,8.202761830456204e-05,ALMOND
ngc1792,44.366672712608114,15.491551221467349,2.911355303848719,0.007141507431354094,5.598059308959712,0.013574521060715598,0.031021933017324376,0.025741010030542067,-0.0100235562558737,0.02178955990228838,10.252878026758788,0.024861813894045508,13.466390230623574,0.032654137390942396,0.19592017200271497,0.1625683064266504,0.003223083807785773,4.121649901554098e-05,0.007655129814272072,9.78930953305061e-05,ALMOND
ngc1792,58.67198199940992,21.495514751956293,3.730766957844934,0.005188892944439532,6.95151338773883,0.009630893162743534,0.00680100114292751,0.016302037346817535,0.046800791785851004,0.02161289874637909,12.731737006036054,0.017639036572605425,16.172648940261052,0.022406207888046068,0.042951975718885815,0.10295612330796806,0.004322900849331406,4.322822885809572e-05,0.01026729962650057,0.00010267114455739894,ALMOND
ngc1792,77.12949442772836,35.5381356357396,5.169565927669977,0.009463896644828636,9.113259416768345,0.016765558120106213,0.05269178262719116,0.030227136443322995,0.08447556419624609,0.02902490470762356,16.690987370710832,0.03070621673851606,19.245013421286014,0.0354048289729484,0.33277691334333703,0.19090060467276945,0.006824212780493882,5.431893781722375e-05,0.0162081527600065,0.00012901263049994456,ALMOND
ngc1792,101.73873866988896,39.30287145404801,6.6907244833627955,0.0068163549034846145,11.321900778796278,0.011619075209090087,0.10574044145582942,0.026712710295411876,0.07671587979900693,0.020715871867192565,20.73612680920937,0.02128040349838224,22.28920278247516,0.02287424422277733,0.6678076916128908,0.1687051155971834,0.009894518858389796,4.5566554135534046e-05,0.023500420971917655,0.00010822488892592697,ALMOND
ngc1792,131.95344349486192,59.20664291680404,8.5797639805794,0.007107200581208517,13.933519998832884,0.011559120326863709,0.1692732051924395,0.028622954939957788,0.09070191664223161,0.027023851010881728,25.51932252714651,0.02117059578455686,25.180916932861305,0.02088985760899504,1.0690512244428148,0.18076933671189263,0.01333178902635287,5.294355159329462e-05,0.03166426371125948,0.0001257459577365788,ALMOND
ngc1792,180.9126180961973,74.07993468382288,12.078765866489222,0.009410173889776479,18.467532046440976,0.014480936624670638,0.38351468386736093,0.01833792709893976,0.3431826307401783,0.019050214335819136,33.82339183587615,0.026521919245897124,29.21067173316679,0.02290494934939429,2.422101252907058,0.11581386077363787,0.023566648333280104,4.833062913681007e-05,0.055973025536216116,0.0001147898292790258,ALMOND
ngc1792,229.10045814928287,114.89589461273205,15.291618005484793,0.01117858193802428,22.46322319253065,0.01639907704997336,0.548824551624989,0.029410623639051153,0.5140179969367864,0.03058995674798106,41.14152329759345,0.03003500453732085,31.398260976044817,0.022922022212401975,3.466121872342138,0.18574388768269595,0.030444649086080224,5.919269016643704e-05,0.07230892983326179,0.0001405882546974029,ALMOND
ngc1792,295.33088204584016,152.944275926185,18.345456531667878,0.010534706007510712,27.041312759897444,0.015502285238619816,0.5957639845006877,0.025960560080481986,0.5071538992888236,0.03558142279175717,49.52632083888839,0.02839252514406258,33.44346046495183,0.019172518290719053,3.7625696068395666,0.16395488293442032,0.027800382531863017,6.113394752848699e-05,0.06602854590803683,0.00014519892509744217,ALMOND
ngc1792,400.2581566887098,242.22308079609854,22.708956978002924,0.01130376496774866,32.74141558113608,0.01632568874491242,1.1132133204128793,0.037925917144780795,0.9623862348284589,0.04114319387493785,59.96609214902904,0.02990059343181933,33.98013488481591,0.01694334517287221,7.030540137173433,0.2395225405914129,0.03266848631470817,7.13890704050296e-05,0.07759075422449695,0.00016955581482262018,ALMOND
ngc2566,34.38369951520913,8.026132816979478,0.9402667989554099,0.04359303279319485,1.8513440479573315,0.09648309358495524,-0.00866400283109977,0.009060623912884386,0.011772523801058726,0.00906693531799223,5.336308918098115,0.2781025997362095,5.476506783660916,0.2854090341066505,-0.08611412960526922,0.09005626581030174,0.0025182705951077014,8.557896891897839e-05,0.0038004744980003934,0.00012915239910023878,ALMOND
ngc2566,46.89065340426669,14.184124684074057,0.8269550447514783,0.03562065911359846,1.6626253954056291,0.07921797274837843,-0.013029121687809078,0.009003558834462268,-0.000997067031262718,0.010375591347475885,4.792346800557485,0.22833766361106317,4.524589011588435,0.2155799917456329,-0.12950035861477144,0.08948907883506926,0.002663631731567879,0.00011098302840887479,0.0040198477826626925,0.00016749120209647,ALMOND
ngc2566,62.85191208151674,24.731940906233657,1.3150153931019304,0.03926544345570326,2.4793634524790322,0.07767315115581805,0.013198469230071798,0.01913287468009361,0.07977500679072155,0.02046481861696385,7.146510297353073,0.22388487416312344,6.169879697180226,0.19328912743838447,0.13118355476406154,0.19016739514543937,0.003416591326254511,0.00014437640897366758,0.005156184657337939,0.00021788717284126173,ALMOND
ngc2566,85.16578619664637,36.41613991565993,1.95485268182169,0.021995432695170666,3.5538467092095942,0.040882429237502176,0.01269936133677551,0.017504855356371397,0.09407631820481169,0.022053332577933397,10.243597838463936,0.11783939996150622,8.397703127749116,0.0966047587218839,0.12622277131924892,0.17398602150372489,0.005252127968710038,0.00015695370396906928,0.007926304045361508,0.00023686832958300092,ALMOND
ngc2566,120.03795363672998,76.12322549829668,4.548156473141717,0.025265960859601228,7.625908447170346,0.042531987873979174,-0.04810060828685892,0.03358355260966282,0.1093959157124118,0.03354981524969005,21.980897229844743,0.1225940831725875,16.37997706284195,0.0913560647415531,-0.4780864107336714,0.333797028742058,0.015153522598299374,0.0002327999643838944,0.022869097666307937,0.0003513325094988656,ALMOND
ngc2566,155.70094716761318,98.90383405304173,6.857207386336994,0.03512385385048387,11.028490490235026,0.05639535734560528,0.0939083183366165,0.031157588550293117,0.23782519005180802,0.030182929901568102,31.788490216680557,0.1625538206551759,21.69963513416592,0.11096338875606711,0.9333830163610148,0.30968464241222005,0.029760483971337133,0.00023279996438389433,0.044913346723321056,0.00035133250949886556,ALMOND
ngc2566,230.98066028798652,163.84765004097832,17.020591492491803,0.03954281297709295,24.00566621639883,0.057207736665433224,0.7789020049176543,0.03455084064961639,0.8949892792463743,0.04271062594379042,69.19386532006075,0.1648954205398972,41.9026111213705,0.09985782194154919,7.74174126080806,0.3434111954571461,0.09302638256715465,0.00026027827276095886,0.14039174156841522,0.00039280168697252696,ALMOND
ngc2566,300.91613984274676,301.9256920776565,25.155937766685383,0.05248524643756959,33.439062556475,0.06967597425453195,1.2470766935985012,0.04807161433827546,1.467491199309734,0.04588192092165706,96.3846606090533,0.2008338337770715,52.90741948610133,0.11024160715514748,12.39507028261442,0.4777982311595464,0.16287012171614007,0.00036808906332959183,0.2457971535191347,0.0005555054730395789,ALMOND
ngc2566,406.58410100900375,365.5847179599562,41.2203929069492,0.04690594080727267,49.033074981055584,0.055888321745319984,3.0514954502068576,0.0658045062780875,3.380868343199835,0.0544826558655966,141.3327985102912,0.1610923426556755,69.69423056500861,0.07943808507042692,30.329730935192575,0.6540507768419871,0.3005903081269887,0.00032922886695167683,0.4536390182222826,0.0004968591998358699,ALMOND
ngc2566,543.9642008287389,632.1933410903792,62.50267728237606,0.06800167649083862,67.58953130690873,0.07370381080182013,5.764602847199663,0.10136113151673495,6.340722160457517,0.08356989208208697,194.81987644656385,0.21244365860225756,85.60776895553809,0.09335201301536422,57.29612124834028,1.0074587677923095,0.5188672135956188,0.0004250326395981941,0.783053900938845,0.0006414424687914226,ALMOND
ngc2903,36.54487276464174,12.771579134023566,0.6092373399995709,0.030872656634655174,1.2510086179504967,0.06351442567055968,-0.0005012523539941562,0.007969100395602875,-5.0467757649699276e-06,0.008675192381035611,2.143787548835176,0.10884132448826274,2.3852814893247096,0.12110211047568586,-0.0029619646427912613,0.04709043941348703,0.0016179882371830218,6.707933949455432e-05,0.004107174681828233,0.0001702772359615305,ALMOND
ngc2903,51.615310369307124,12.872016525807744,1.2005799695609594,0.019438590028445155,2.307365204916018,0.03723140997492154,0.0001597054439081641,0.006223625020439407,0.0026539337311533018,0.006719095467551255,3.9540101690252465,0.06380150542893619,4.136141588716182,0.06674035946963174,0.0009437200131787908,0.03677620087694885,0.002781405972374808,4.77957267114391e-05,0.007060446996520058,0.00012132683918059819,ALMOND
ngc2903,72.86234409590936,18.461771200073038,2.319017667097854,0.015231264216215706,4.237928150755455,0.027341721996236575,0.019950680961109975,0.006504869801003852,0.00546926725033043,0.005016236232624574,7.262314161617659,0.04685406825995523,7.090434477321652,0.04574515692931253,0.11789114033189248,0.03843811246571953,0.004229541540198451,4.8548461628946166e-05,0.010736459963323492,0.00012323761561534887,ALMOND
ngc2903,102.38746943201814,22.06533304541551,3.735033205822251,0.016721049383006413,6.472451443062156,0.02901612771986424,0.03723585060890332,0.007321075731524267,0.047745663266648516,0.007060474960084999,11.09149898328357,0.049723409118607405,10.016448670355265,0.04490393732192911,0.22003143141172138,0.0432611783090496,0.006135144134409755,4.1312941805152834e-05,0.01557372796608558,0.00010487064412123614,ALMOND
ngc2903,146.09700938576535,37.60447889393846,6.425686523190186,0.01071335436601522,10.59217325913339,0.01764305262773131,0.11941339489820793,0.004865212981030981,0.10928048940439142,0.005414862434740568,18.151249177832295,0.030233969617842235,14.203907127588568,0.023659005082395726,0.7056291122540759,0.02874916938471044,0.009550731678048301,4.9337919273384484e-05,0.024244010209437436,0.00012524161068471848,ALMOND
ngc2903,204.77724770793665,49.55449519020323,8.406904213734181,0.02343823312357704,13.252231524948776,0.036628348843271596,0.24306130289786093,0.003189759668128535,0.17684685419144533,0.0032566257653157548,22.7096508607668,0.06276807134489636,15.045984942475613,0.04158617242130764,1.4362805071687192,0.01884870022198131,0.012921216834592795,4.638966135629155e-05,0.032799802508977814,0.00011775761914862055,ALMOND
ngc2903,288.25036631563717,78.82106330957805,17.144253552177094,0.03720259135495207,26.348067113651133,0.05521163848556769,0.5821271847505866,0.004987787737021379,0.47216888340042507,0.009789418328307542,45.15129424660287,0.09461327559042658,26.272644640819433,0.05505359280101295,3.4398644217817584,0.029473479386347975,0.01814246759995408,5.243833185396728e-05,0.04605366212189069,0.00013311183851552253,ALMOND
ngc2903,393.17416065240513,353.0314604779357,17.379480031318963,0.034143643502219594,23.35264031875445,0.0463895054478308,0.9648483974979172,0.01913287580264411,0.6425747041721479,0.017994588082083724,40.01818918704934,0.07949525107077761,19.257756371950286,0.038255108713002035,5.70141330264148,0.11305862444490189,0.04360474341620425,0.00017232994340615746,0.11068825721406779,0.00043745013975562003,ALMOND
ngc2903,565.2625027299016,401.6092753225778,31.31629629181134,0.034553747093519514,41.235045227417686,0.04572796750674845,1.9521410867741906,0.016384474732819093,1.3675071417628715,0.011980936037066013,70.662324196468,0.07836160835974831,32.18047876006072,0.03568682607175159,11.535452812721694,0.09681796895837166,0.09430111860019735,0.00013623878255284322,0.23937823395869384,0.0003458347010966832,ALMOND
ngc2903,849.322440142455,763.9533951317196,59.97108165742975,0.03393475138217256,75.30997481416163,0.042673378374257526,4.829857680755595,0.017892954761221314,3.4844596326802275,0.014529038906720616,129.05473550948716,0.07312711991971711,54.02124439370818,0.030610407292653272,28.54025036714073,0.10573177150290042,0.21002644013499436,0.0001723299434061575,0.5331406357680372,0.00043745013975562014,ALMOND
ngc2997,36.83359213438038,6.682332039542071,1.2702508592027837,0.015949694209720196,2.3333168502052466,0.029325323537282927,0.035776486754568355,0.007183653172043611,-0.0034009736540515905,0.009575676963803768,8.51244613061844,0.10698514299595425,8.808903365710046,0.11071104260245863,0.45007029698318674,0.09037077728581143,0.004814311914439852,7.205462424399913e-05,0.005740408807040836,8.59152890276317e-05,ALMOND
ngc2997,53.23875420509921,9.251518825878179,1.8388185281430451,0.008641371283315036,3.189882208113822,0.015341234036252701,0.022504912289483103,0.007944348387366636,0.028450019295470065,0.00732907883441639,11.637382405736526,0.0559681503604296,11.650276678069241,0.05603016332413094,0.2831131135707412,0.09994036760983635,0.007394161030322998,6.903383723738069e-05,0.008816526193875173,8.231341348546409e-05,ALMOND
ngc2997,76.56246547366639,13.557419172239257,2.750386657147394,0.0069834374980410185,4.599596501384745,0.011915005012116453,0.03931349573364489,0.00879469210538131,0.030856160545300916,0.008681902754875284,16.780326014092164,0.04346852348954161,15.600259116646663,0.04041162426078039,0.49456607692283955,0.1106377413438792,0.009371157706042474,7.035898380228856e-05,0.011173824460061769,8.389346960708787e-05,ALMOND
ngc2997,113.19097262100064,20.61249398227905,3.941950657389252,0.004990749452588953,6.321890958644656,0.00800463913644754,0.0443435925090167,0.011493752683604756,0.06808222568544409,0.006654173950507422,23.06362988137366,0.02920266034081742,20.194300021370644,0.02556957804898337,0.5578449887141623,0.14459208136474563,0.013091163656554005,7.234932741358101e-05,0.015609423004583015,8.626668226932353e-05,ALMOND
ngc2997,162.1384319317077,33.11818654331428,3.922482031569594,0.004862075848089491,6.455154768307697,0.008376195367880873,0.09675524401109685,0.011032263086225699,0.0793498562021791,0.007675110020101465,23.549805173348194,0.030558178089850792,17.154644457933802,0.022259830879912238,1.2171866316972704,0.13878651522372365,0.010754359319167503,8.113879362619609e-05,0.012823103290143521,9.674691914486754e-05,ALMOND
ngc2997,237.88058320791538,75.53012555856397,4.8130689839171055,0.012716972239672877,7.910579152235267,0.02125683772711003,0.13136587214569317,0.01535893721788863,0.04663417727351771,0.01707461417329192,28.859509110163362,0.07754955613653801,17.204543736484442,0.04623102649470088,1.6525903590161168,0.19321632899347152,0.00934775386209378,0.00012635266831552278,0.011145918575626084,0.00015065828365130502,ALMOND
ngc2997,365.0474718911262,244.31653471153848,10.26544512886984,0.012153028556447372,15.658418662705868,0.018798158227878635,0.2143235131269547,0.028599408078474418,0.2954017251886399,0.03689190066823142,57.12530869745759,0.06857975986226769,27.92865570890046,0.03352875538819783,2.6962023371736246,0.3597822272411563,0.014296226834435734,0.0002663748135445618,0.017046296103437424,0.00031761554980655525,ALMOND
ngc2997,520.0335940648271,521.4755009890821,16.046816501930152,0.0257813508721623,23.861960655476516,0.03829551630687385,0.22882229198785353,0.04454301451156581,0.49076367968154955,0.06011530990120513,87.05360981420635,0.13971035248719374,40.234611022131354,0.06457160938051962,2.8785978237004017,0.5603537291762424,0.026189302952293086,0.00039956222031684274,0.031227163505274384,0.0004764233247098329,ALMOND
ngc2997,778.6456686161558,780.6470493213989,26.684787331432744,0.02251106809439955,37.11474197513305,0.031320188062791465,0.8931663437238058,0.05317429000844495,1.0601421470749983,0.02933159569873776,135.40263153173225,0.11426284161188781,56.75696353420105,0.047895759936986644,11.23608487140873,0.6689356800221582,0.053956372803261,0.00039956222031684274,0.06433559834518025,0.0004764233247098329,ALMOND
ngc2997,1162.3937053938234,1166.0996389164538,39.377426323480904,0.020661169381669064,51.592496025097745,0.027124654100966383,1.8097464186485013,0.05076539102911951,1.9089980419448693,0.06623712126294302,188.2206195524448,0.09895662341178584,73.24358662338717,0.0385076727302957,22.766715851477034,0.638631589895448,0.10278785639708482,0.00039956222031684274,0.12256046691717656,0.0004764233247098329,ALMOND
ngc3059,33.730990168870136,13.013432876871205,0.0,0.09475614629259954,0.0,0.2041631896460011,0.0,0.007091797117067318,0.0,0.0068005713859063946,0.0,0.7737335888574678,0.0,0.8308822812350107,0.0,0.09267707391077086,0.0020142875365543535,7.983110846648121e-05,0.0023120472963627865,9.16320511079088e-05,ALMOND
ngc3059,44.08315630451432,12.62353648462206,0.0,0.019429342451084332,0.0,0.038309507116818194,0.0,0.003788460167682872,0.0,0.0036466379031318925,0.0,0.14518460688359952,0.0,0.15217431080469124,0.0,0.0495083823144604,0.0033959729437369824,5.9259229666494586e-05,0.0038979787744302485,6.801915776599115e-05,ALMOND
ngc3059,55.39298369476464,18.26024838329478,0.4105454144646993,0.030817790483003777,0.6577600192016901,0.05043126483885615,0.0024486280459756456,0.01316964562035999,0.004776505437483728,0.016900348703683107,2.4927658171206915,0.1911234028134409,2.4764027333796355,0.18986882517777504,0.03199917857925337,0.17210365728024207,0.005209651220291664,6.819510141967108e-05,0.00597976197552837,7.827596457864593e-05,ALMOND
ngc3059,70.57589540692364,20.020361872903205,0.8204626405378803,0.029268437380919155,1.2705608621604547,0.046170879109298686,0.005027594162675086,0.01235325621018675,0.005795067935832776,0.012037004232212857,4.8151462437758905,0.17497747784938017,4.559598121535814,0.1656911210836821,0.06570164206844668,0.1614349113393142,0.0081732323580811,5.8663644403097103e-05,0.009381431118007783,6.733553078970195e-05,ALMOND
ngc3059,92.90320220524467,20.552172244275457,1.4422620708789577,0.023586481234222547,2.313368508122408,0.0380858423435674,0.04436751206508747,0.009149101937143609,0.024260091180089725,0.011383172790444648,8.76715788601736,0.14433696658169987,7.351337473711612,0.12102779088377075,0.5798038391421876,0.11956235950478988,0.009837591090242721,4.5808610162635714e-05,0.011291821783212712,5.258021576096907e-05,ALMOND
ngc3059,111.74531216501951,64.65882863894926,2.587675732618967,0.06610803385689476,3.9051114650549836,0.10067796292825804,0.08646665167664952,0.02613756934658762,0.03249076610245538,0.023222375915566473,14.799513634090689,0.38154733823667,10.526229329726398,0.27137748453938576,1.1299641171302364,0.3415711710578826,0.0139114097545455,0.0001197466626997218,0.015967848049445503,0.0001374480766618632,ALMOND
ngc3059,150.67303831770963,123.3189909502601,8.06122542120041,0.11655208960904516,10.84658651210853,0.1665973459234568,0.31563120704959147,0.04028169372563243,0.19993564307393774,0.03690169062867803,41.106177481936285,0.6313673026905026,26.837812118638308,0.4122133967553966,4.124734002032103,0.5264095186362668,0.048555856906131685,0.00016934735443886297,0.05573357112383185,0.0001943809341373038,ALMOND
ngc3059,183.08398183673125,211.7496096706166,10.569576442552108,0.16913777560261278,13.952876993543171,0.23182070724167897,0.31939243428496417,0.05262976507454517,0.3610775609073851,0.04709166890929015,52.87833526611641,0.8785494980588135,32.76604254411354,0.5443928990130419,4.173886498745374,0.6877766731343211,0.06234458611095486,0.00023949332539944357,0.07156060351108694,0.00027489615332372633,ALMOND
ngc3059,234.81981305670192,272.14128986273977,10.007778243161738,0.1607937921032787,13.058495602128295,0.2142473732136382,0.3032766299838841,0.05404067018501653,0.3214610431314213,0.06937424155322636,49.488826486464944,0.8119504268487534,27.578812946885872,0.4524784791639833,3.963281829479208,0.7062146734106617,0.06673721308761756,0.00023949332539944363,0.07660256556517185,0.0002748961533237264,ALMOND
ngc3059,309.32651978146305,277.6570475657773,21.158568345184907,0.12562136696151494,25.126881701328664,0.15184440524960574,0.8064198695137748,0.04946726030211111,0.7433638467409766,0.061134416636764374,95.22535570332602,0.5754569020273257,49.38640395479267,0.2984472655648207,10.538461918232125,0.6464484056021501,0.1377073668464563,0.0001855107321599758,0.1580638014328479,0.00021293364475185464,ALMOND
ngc3521,36.97520657652568,6.327873953494754,0.7129631677967712,0.009486393087813242,1.4933180653606115,0.0222461212141963,0.011513831511069758,0.010747464207600825,0.027565326230404013,0.011602175721071188,2.349089189711061,0.03499463648733866,2.4511451830188054,0.03651497569063561,0.06245526555282374,0.05829820685319487,0.0012893486243369205,3.092071828463906e-05,0.003565434240389765,8.550502604847824e-05,ALMOND
ngc3521,57.86903743744311,13.940734132183886,1.4615241722611114,0.011691671599046657,2.8654331948350635,0.023605476516949598,0.037338410740354835,0.01151741809954628,0.013220483748812385,0.013428438275937902,4.507518055238161,0.03713299329205799,4.308374893155327,0.03549244929175441,0.202537300972941,0.062474720530562,0.0023617641608718316,4.35720460639754e-05,0.0065309836672206405,0.00012048972793547767,ALMOND
ngc3521,90.91362156847349,22.395605251843183,3.5440148362757284,0.009920924237612615,6.387450933280308,0.01802871583143691,0.018751902485312156,0.013892212030613702,0.0380875971420359,0.013598876887369925,10.047887509855588,0.028360375760788793,8.891283748458665,0.02509583709558335,0.10171723011708493,0.07535647804589929,0.004940489002728893,4.453685776537438e-05,0.013661928451397404,0.00012315772060306652,ALMOND
ngc3521,141.4926572312618,38.41641959474975,7.574381863142994,0.01212200467837663,12.753832350551859,0.02049402716902753,0.08970708835295227,0.01470765260199786,0.10490169356741966,0.016361847518493473,20.06263126190318,0.03223847537448881,15.568588029617217,0.025017034667902477,0.4866043088842897,0.07977972823671366,0.008723514150480595,4.915589743109231e-05,0.024123123460610737,0.0001359307455794097,ALMOND
ngc3521,220.25551004812567,75.04945852665207,11.168882549357866,0.012333373458348217,17.91295358158393,0.019869642606163522,0.31235336366132416,0.014571926762358349,0.2902091979909755,0.016417806102374633,28.178273999607335,0.03125627669835339,18.628967327638232,0.020663868816285888,1.6943197627158273,0.07904350126058363,0.012844627520071542,6.162017848401927e-05,0.03551923343360127,0.000170398207372997,ALMOND
ngc3521,347.92906324070157,132.5541255393666,15.985468923927979,0.011289443724455343,24.721722210341778,0.01748649379216158,0.45804492619282655,0.020421622063118754,0.37592280930811384,0.01554677093769957,38.88892242211636,0.0275074242292762,21.922697905701785,0.015506651097111739,2.48460449269147,0.11077440448431439,0.018009442822188016,6.88934539379685e-05,0.049801491137893894,0.00019051098746506357,ALMOND
ngc3521,552.718065615068,297.67197800122807,20.03917876460686,0.01702851321891118,30.272860257697754,0.0256203316764042,0.5675237624206733,0.021313294719224052,0.4767186929997739,0.02476598527643018,47.621233829926666,0.040302495211105224,22.887732178693724,0.019370197752943925,3.0784580489512128,0.11561116559808493,0.021812160107592765,9.743005691780115e-05,0.0603171407922896,0.0002694232222541835,ALMOND
ngc3521,854.4420434175003,545.9845730708305,20.08533118451669,0.022298338895643376,30.332537357875996,0.033687788325044495,0.6193311163751787,0.03320264601040904,0.34111573433801823,0.03351506754057397,47.71510989970297,0.05299314406976425,20.399766923062735,0.02265629880798418,3.3594802304645452,0.18010338883653104,0.021258026612028844,0.00011528079799952968,0.05878479608618147,0.000318785855655106,ALMOND
ngc3521,1406.0375979581966,1069.157651442616,19.23249847043865,0.020405116810060173,28.949964418392984,0.030682853608875994,0.6754859393393936,0.04253735507900207,0.4364542694306042,0.048961733150566955,45.54023019961557,0.04826618079162678,17.77334329235952,0.018837221438285864,3.6640846861515985,0.23073829114310151,0.021648439218725973,0.00013778690787593698,0.05986440361010746,0.000381021974930127,ALMOND
ngc3521,2258.638507649595,3223.24640715164,16.874114749202818,0.05182626144033353,25.380127180385358,0.07795407379086564,0.4205099580303795,0.07218045763029432,0.4759966956680728,0.08178795554420866,39.92463747402522,0.12262697163034729,14.759136212187276,0.0453321130031002,2.281000991819621,0.3915334043832581,0.02150469835280964,0.0002577757008273701,0.059466917161983365,0.0007128268435102527,ALMOND
