Name,L_CO [K.km/s.pc2],L_HCN [K.km/s.pc2],L_TIR [Lsun],M_mol [Msun],M_dense [Msun],SFR [Msun/yr],Type,Target,Reference,Publication date
Jiménez-Donaire19,35853980.80334143,842560.7129130102,594928461.6774027,155964816.49453524,12638410.693695152,0.08804941232825561,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,28039059.218045972,540135.6680776273,469495803.06736505,121969907.59849997,8102035.021164409,0.06948537885397003,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,13528976.635498088,360344.42441295116,265871574.3611671,58851048.364416674,5405166.366194268,0.039348993005452734,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,20842596.60753228,445078.98715438315,332384318.2815287,90665295.24276541,6676184.807315747,0.049192879105666255,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,28559470.60271628,533072.369469667,542569414.4111776,124233697.1218158,7996085.542045004,0.08030027333285429,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,58801987.82086739,1185976.6915532565,623736012.1780491,255788647.0207731,17789650.373298846,0.09231292980235127,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,71418597.1948288,1151360.256227264,635420166.0488828,310670897.7975052,17270403.84340896,0.09404218457523467,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,42190602.458557844,1016118.6421905742,556280483.0622838,183529120.69472662,15241779.632858614,0.082329511493218,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,35148227.95381374,793801.3102422901,531267525.69117665,152894791.59908974,11907019.653634353,0.07862759380229414,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,22869206.77900984,567306.3801413429,313439380.8192086,99481049.4886928,8509595.702120144,0.046389028361242875,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,27205763.060847208,651840.4290520339,357334127.0456224,118345069.31468534,9777606.435780508,0.052885450802752115,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,65176920.8659858,1490250.4528924418,659560394.0419984,283519605.7670382,22353756.793386627,0.09761493831821577,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,92018733.89786646,2006978.6989096324,950072674.6867867,400281492.45571905,30104680.483644485,0.14061075585364444,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,74674151.65149017,1555656.9989413237,1018217413.5569015,324832559.6839822,23334854.984119855,0.15069617720642142,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,92579504.15750828,1630079.8522581006,711549457.3080915,402720843.08516103,24451197.78387151,0.10530931968159755,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,44285745.61594759,483607.25060127844,708942877.4801354,192642993.429372,7254108.7590191765,0.10492354586706006,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,60526843.78753762,641955.203447648,884319633.9908788,263291770.47578862,9629328.05171472,0.13087930583065008,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,62223172.30054143,928155.275156221,875565097.263972,270670799.5073552,13922329.127343316,0.12958363439506787,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,12747092.639786167,342770.0485126322,139718241.6781611,55449852.98306982,5141550.727689483,0.020678299768367846,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,10718184.518594502,299107.8278800809,154804178.29141676,46624102.65588608,4486617.418201214,0.02291101838712968,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,19428555.01763698,409384.54605220334,204874843.63866696,84514214.32672086,6140768.19078305,0.03032147685852271,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18944929.635300282,351861.64066275646,202233127.11319056,82410443.91355622,5277924.609941347,0.029930502812752204,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,21021928.903884254,445931.42264912254,243797634.6277863,91445390.7318965,6688971.339736838,0.036082049924912374,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18437480.099725075,335181.52466799656,216735635.75309458,80203038.43380406,5027722.870019948,0.032076874091458,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,13388089.025142686,314905.98692573135,206283390.21641272,58238187.259370685,4723589.80388597,0.030529941752029086,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,13034717.159204211,309161.2077627514,166538112.5994846,56701019.64253832,4637418.11644127,0.02464764066472372,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,15505158.190151762,347924.15891384735,274609180.33657736,67447438.12716016,5218862.383707711,0.04064215868981345,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,14415497.299065122,389464.32751732663,384136003.849034,62707413.250933275,5841964.912759899,0.05685212856965703,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,7758813.34761715,361451.74760753004,164410692.64327607,33750838.0621346,5421776.2141129505,0.024332782511204857,parts of galaxies,ngc0628,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,8576252.938507477,563571.6674620638,176946986.73224992,37306700.282507524,8453575.011930957,0.02618815403637299,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,12438885.75228325,310742.2189443699,290381848.22097915,54109153.02243214,4661133.284165548,0.04297651353670492,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,20672265.389954604,455576.27582290827,409695821.34778,89924354.44630252,6833644.137343624,0.06063498155947144,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,36601647.21596209,655882.3184021881,592382555.7025038,159217165.38943508,9838234.776032822,0.08767261824397057,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,50354988.58046005,781584.9609708996,775327524.7066591,219044200.32500118,11723774.414563494,0.11474847365658554,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,29066440.75397772,554573.706295477,475074376.9702176,126439017.27980307,8318605.594432155,0.0703110077915922,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,16203807.962948242,381982.9348542371,383278032.2373949,70486564.63882485,5729744.022813556,0.05672514877113445,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,40277676.452694535,659380.3873537852,618872894.0063239,175207892.5692212,9890705.810306778,0.09159318831293595,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,46360670.06113541,1447377.6818782242,725477801.4532932,201668914.76593903,21710665.228173364,0.1073707146150874,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,53494867.78714116,805321.178150562,910568525.0885885,232702674.87406403,12079817.67225843,0.1347641417131111,parts of galaxies,ngc4254,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,31113736.439600796,586990.9512871809,450000663.77561,135344753.51226345,8804864.269307714,0.06660009823879029,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,30451241.540776372,667751.9486129296,502195865.96125066,132462900.7023772,10016279.229193943,0.0743249881622651,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,6042579.964146249,363851.10991521814,192254124.79790223,26285222.84403618,5457766.648728272,0.02845361047008953,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18251118.95963864,361888.98227787367,350361823.8577113,79392367.47442807,5428334.734168105,0.051853549930941274,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,33282065.05253174,472259.8515114282,581959824.4946126,144776982.97851306,7083897.772671423,0.08613005402520266,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,48432774.25050323,958872.7730970756,751175500.4688474,210682567.98968902,14383091.596456135,0.11117397406938942,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,78995658.3864917,1890000.98212817,901668746.3096147,343631113.9812389,28350014.731922552,0.13344697445382298,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,100284097.61272585,2236639.402929918,906787297.7932261,436235824.6153574,33549591.04394877,0.13420452007339748,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,55824749.33196367,1141462.2160133568,569598667.8311874,242837659.59404197,17121933.240200352,0.08430060283901573,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,23415986.55675522,505878.85235088004,324806673.8480963,101859541.52188519,7588182.7852632,0.04807138772951826,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,27639338.583513934,612669.3359379226,450681775.1401253,120231122.83828561,9190040.039068839,0.06670090272073854,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,45715499.33621149,920024.9473871492,841207849.7278519,198862422.11251995,13800374.210807238,0.12449876175972208,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,84344434.8624836,1645748.6360296304,906069262.0838317,366898291.6518037,24686229.540444456,0.1340982507884071,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,74885196.33704248,1301195.9798847537,726513043.547409,325750604.06613475,19517939.698271304,0.10752393044501654,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,28262608.886285637,416356.954248306,430585108.61891615,122942348.6553425,6245354.3137245895,0.06372659607559959,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,47676632.27823417,821227.4651513726,952945836.53197,207393350.4103186,12318411.977270588,0.14103598380673157,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,58873010.506385155,1023727.5038314972,985448268.9948741,256097595.70277542,15355912.557472458,0.14584634381124137,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,60873429.36324967,985258.2979838523,799104604.246259,264799417.73013604,14778874.469757784,0.11826748142844634,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,30093816.29796225,414346.60442514473,652308766.546203,130908100.89613578,6215199.066377171,0.09654169744883805,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,32268873.24109117,614017.5882313438,600458000.3081545,140369598.59874657,9210263.823470157,0.08886778404560687,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,64979174.75664689,1494442.373862032,1009328107.5568854,282659410.19141394,22416635.60793048,0.14938055991841903,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,69788074.1118393,1601997.1307598741,819823841.9525636,303578122.3865009,24029956.961398114,0.12133392860897943,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,81675857.19040464,2152689.7028181492,1554903170.2331066,355289978.7782602,32290345.542272236,0.23012566919449978,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,62275663.17121647,1932208.3058840754,2031910316.8662157,270899134.79479164,28983124.58826113,0.30072272689619994,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,67211410.8675634,1762696.9707763104,1489766621.8021824,292369637.27390075,26440454.561644655,0.220485460026723,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,120903968.45993978,4277617.559500644,2551151300.2381077,525932262.800738,64164263.39250966,0.37757039243523993,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,106537320.25962251,3667541.1480907793,2824175697.612521,463437343.1293579,55013117.22136169,0.4179780032466532,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,50566620.203599505,1273645.8444231276,1317786775.210834,219964797.88565782,19104687.666346915,0.19503244273120343,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,33584185.61619706,715797.049067746,770251768.8312969,146091207.43045717,10736955.73601619,0.11399726178703194,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,93227609.0211291,4055321.3005817533,2767203236.8652244,405540099.2419116,60829819.5087263,0.4095460790560532,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,141736074.95638385,6556394.076593834,4534658664.472056,616551926.0602697,98345911.14890751,0.6711294823418643,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,94140325.2618409,3526664.431355683,2730102215.124377,409510414.88900787,52899966.470335245,0.40405512783840775,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,30516166.24011066,637982.5972161671,830852676.9910848,132745323.14448136,9569738.958242508,0.12296619619468056,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,9978999.50369978,542665.1449770553,192898502.44459882,43408647.84109404,8139977.174655829,0.028548978361800627,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,23962182.209347438,519638.5220853422,437955978.8687211,104235492.61066134,7794577.831280133,0.06481748487257073,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,40023398.50458625,1306110.1347111294,1548569563.2170088,174101783.49495018,19591652.020666942,0.22918829535611732,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,75207686.72120717,3557293.014027114,2953571838.769074,327153437.23725116,53359395.21040671,0.437128632137823,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,98819756.14033163,4010364.636035733,3600268706.097787,429865939.21044254,60155469.540535994,0.5328397685024725,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,63036162.64564419,1706050.0857925252,1787615901.5135512,274207307.5085522,25590751.286887877,0.2645671534240056,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,31477507.217989985,533902.5534450889,500834609.0057179,136927156.39825642,8008538.301676333,0.07412352213284625,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,16099958.597501017,413448.0545762789,240902651.09705698,70034819.89912942,6201720.818644184,0.035653592362364435,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,28263472.280062668,514470.510116465,500007641.9581963,122946104.4182726,7717057.651746974,0.07400113100981305,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,41942066.50155294,1242783.990154629,1262342551.755161,182447989.28175527,18641759.852319438,0.18682669765976384,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,16545728.70149767,410031.54713777144,253270674.8420724,71973919.85151486,6150473.207066571,0.037484059876626716,parts of galaxies,ngc2903,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,20738658.874729443,496016.39240302815,284236708.98287785,90213166.10507306,7440245.886045422,0.042067032929465925,parts of galaxies,ngc4254,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,16686849.82388544,797002.8045115545,511296185.7895596,72587796.73390166,11955042.067673318,0.07567183549685483,parts of galaxies,ngc3627,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,57496899.860343784,569476.5390922619,725274368.4010335,250111514.39249545,8542148.08638393,0.10734060652335296,parts of galaxies,ngc4254,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,264657663.70075732,12218080.898216752,3056570846.7888727,1151260837.0982943,183271213.47325128,0.4523724853247532,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,242676365.46231836,10579011.897360915,2901645576.7115602,1055642189.7610848,158685178.46041372,0.4294435453533109,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,125612999.65781975,3951636.2570068594,1069079681.373771,546416548.5115159,59274543.85510289,0.1582237928433181,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,67679158.82642129,1120420.2023804672,591754443.7033473,294404340.89493257,16806303.035707008,0.0875796576680954,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,37054342.480802804,837373.1312625608,294616588.4366174,161186389.7914922,12560596.968938412,0.043603255088619376,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,26636094.33143972,985493.4653886586,472123613.72059673,115867010.34176277,14782401.980829878,0.06987429483064832,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,65529768.13087763,1062844.1903535929,788355703.3242968,285054491.36931765,15942662.855303893,0.11667664409199593,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,79050705.96040198,1578717.3396447855,733254688.5315815,343870570.9277486,23680760.094671782,0.10852169390267408,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,145479293.52654964,4334430.492591778,1071948977.1666671,632834926.8404908,65016457.38887667,0.15864844862066674,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,110954092.21440148,2911597.5188076803,927263148.9199785,482650301.13264644,43673962.782115206,0.13723494604015682,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,79580954.92164616,2208417.7963706073,803108088.5914645,346177153.9091608,33126266.94555911,0.11885999711153675,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,53460876.84244373,1151305.5587073925,452071067.6838804,232554814.2646302,17269583.380610887,0.0669065180172143,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,49832219.62342388,848262.4407737332,472176648.83031595,216770155.36189386,12723936.611605998,0.06988214402688676,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,61695309.028052144,1051799.0744354895,458938011.93767893,268374594.2720268,15776986.11653234,0.06792282576677648,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,60114277.78353866,1076522.8062317914,437744836.91550565,261497108.35839316,16147842.093476871,0.06478623586349484,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,6265972.101971947,465614.57092534343,35450160.08149176,27256978.643577967,6984218.563880151,0.005246623692060781,parts of galaxies,ngc5055,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,6759800.5476222215,367290.3751898412,48822785.158835575,29405132.382156663,5509355.627847618,0.007225772203507666,parts of galaxies,ngc5055,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18152705.588266507,582940.5893619888,235085899.45521218,78964269.3089593,8744108.840429833,0.034792713119371405,parts of galaxies,ngc5055,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,117401571.8084012,3554064.2921411796,1060857851.3514758,510696837.36654514,53310964.382117696,0.15700696200001843,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,107131340.87301397,1717987.1236105065,1000377213.9077642,466021332.79761076,25769806.854157597,0.1480558276583491,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,75212830.38442622,1422782.5874420262,986471909.3989749,327175812.172254,21341738.811630394,0.14599784259104828,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,42019104.51728274,1097525.1445046815,458338299.23697513,182783104.6501799,16462877.167570222,0.06783406828707232,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,114550667.89777954,4088940.370740222,750905225.2952358,498295405.35534096,61334105.56110333,0.11113397334369489,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,247851639.72593397,12449375.883388404,2538375390.687363,1078154632.8078127,186740638.25082606,0.37567955782172974,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,272171609.781205,12269579.823972514,2525904842.042714,1183946502.5482416,184043697.3595877,0.37383391662232174,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,162487986.04260474,4057320.8816765393,1048568383.3863708,706822739.2853305,60859813.22514809,0.15518812074118288,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,101723295.34816684,1749002.9864102374,724048854.3264718,442496334.7645257,26235044.79615356,0.10715923044031783,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,96544854.09577854,2071295.6400151874,875485735.5105501,419970115.3166366,31069434.60022781,0.12957188885556142,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,68858297.37720764,1390889.8194873035,663050176.0007601,299533593.5908532,20863347.292309552,0.0981314260481125,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,45183763.77485322,708099.9520595644,642145146.8564765,196549372.4206115,10621499.280893466,0.09503748173475854,parts of galaxies,ngc4254,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,53801960.2300676,918922.7868726929,677634625.8950894,234038527.00079405,13783841.803090394,0.10028992463247323,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,96819355.34006952,1722622.1075880954,950273945.2491184,421164195.72930235,25839331.613821432,0.14064054389686953,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,115790696.80692233,3017206.885737556,907062538.7798384,503689531.11011213,45258103.28606334,0.1342452557394161,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,245299699.69943857,12720868.303118015,3159727762.3391275,1067053693.6925577,190813024.54677022,0.4676397088261909,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,367964343.9342788,18788364.242980175,4448418609.838441,1600644896.1141126,281825463.6447026,0.6583659542560892,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,258483112.71293205,10441724.562979179,3014688696.746177,1124401540.3012543,156625868.44468766,0.44617392711843423,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,122823389.83120786,2324948.0233935937,909389003.7300901,534281745.76575416,34874220.350903906,0.13458957255205334,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,88493700.81328753,1561376.1625046676,630183601.326748,384947598.5378007,23420642.437570013,0.09326717299635871,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,86117381.5082478,1837206.827724972,713030108.5348506,374610609.56087786,27558102.41587458,0.10552845606315789,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,54309421.912851654,1424137.2082018482,434648980.3749742,236245985.32090467,21362058.123027723,0.06432804909549618,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,40441782.88192223,1000858.3876732396,594776618.4704385,175921755.5363617,15012875.815098593,0.0880269395336249,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,3458195.357301196,306399.6006125911,36603765.618799984,15043149.804260202,4595994.009188866,0.005417357311582398,parts of galaxies,ngc5055,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,95960918.53342415,1243952.4369587037,638302860.4154682,417429995.62039506,18659286.554380555,0.0944688233414893,parts of galaxies,ngc4321,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,6025268.382075283,287742.4322439795,47214864.96449143,26209917.46202748,4316136.483659692,0.006987800014744731,parts of galaxies,ngc5055,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,8977733.807541298,380165.3114472481,67706830.21840474,39053142.06280464,5702479.671708722,0.010020610872323902,parts of galaxies,ngc5055,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18148153.997630868,239302.26352774448,453641816.95803696,78944469.88969427,3589533.952916167,0.06713898890978948,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,24329283.672045592,317273.5306392735,451498739.24802065,105832383.97339831,4759102.959589103,0.06682181340870706,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,28891595.277729873,291239.92558192025,463428351.08910686,125678439.45812494,4368598.883728804,0.06858739596118782,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,23635541.11546244,301157.2989801934,357462085.45474565,102814603.85226162,4517359.484702901,0.05290438864730236,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18337643.62136034,252662.8362387428,281656199.4377772,79768749.75291747,3789942.543581142,0.041685117516791034,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,16670774.904036136,295473.44519081555,329640573.46253926,72517870.83255719,4432101.6778622335,0.04878680487245581,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,17475856.78833252,262072.386362324,406680068.7313918,76019977.02924645,3931085.79543486,0.060188650172245985,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,17092347.199116744,278040.18218020373,438906808.9003261,74351710.31615783,4170602.732703056,0.06495820771724826,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,12637153.820933808,238171.69896471413,375524134.5316232,54971619.121062055,3572575.484470712,0.05557757191068023,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,11009641.332864184,268667.15197031765,420904724.96359175,47891939.79795919,4030007.2795547643,0.06229389929461158,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,17821172.83451861,236840.33598126276,318650527.69756836,77522101.83015595,3552605.0397189413,0.047160278099240116,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,22180341.511971954,351316.2707925002,373333624.419383,96484485.577078,5269744.061887503,0.05525337641406868,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18607978.50165111,194658.99283406048,227550058.56396946,80944706.48218231,2919884.8925109073,0.03367740866746748,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,18938202.685068853,192889.44841316465,248205804.72590014,82381181.68004951,2893341.7261974695,0.03673445909943322,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,19115029.988815013,206581.31498666212,274073456.9711462,83150380.4513453,3098719.724799932,0.04056287163172964,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,20830045.755312778,236548.06310487384,329224731.9008935,90610699.03561057,3548220.9465731075,0.048725260321332245,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,19112837.443458814,398711.91719297174,407413025.580264,83140842.87904583,5980678.7578945765,0.06029712778587907,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,12603892.426163632,274596.711682531,430598078.7964501,54826932.053811796,4118950.675237965,0.06372851566187461,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
Jiménez-Donaire19,7880548.678982951,225378.56051975756,355643286.8789323,34280386.75357583,3380678.4077963633,0.052635206458081986,parts of galaxies,ngc6946,2019ApJ...880..127J,08/2019
